2022-07-08 13:49:36,252 INFO    SenderThread:4580 [sender.py:send_request_log_artifact():1006] logged artifact source-2q6lcpx6 - {'id': 'QXJ0aWZhY3Q6MTU0NzQzMzky', 'digest': 'e5b3659849793c988d9edcb05cd6bcc8', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzODgxOTcw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0NzQxMjUy', 'versionIndex': 1}}, 'version': 'latest'}
2022-07-08 13:49:36,253 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:49:45,543 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:49:45,543 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:50:00,892 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:50:00,892 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:50:03,372 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: resume
2022-07-08 13:50:03,372 INFO    HandlerThread:4580 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 13:50:06,022 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 13:50:06,022 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 13:50:06,025 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: pause
2022-07-08 13:50:06,025 INFO    HandlerThread:4580 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 13:50:06,736 INFO    SenderThread:4580 [sender.py:send_request_log_artifact():1006] logged artifact source-2q6lcpx6 - {'id': 'QXJ0aWZhY3Q6MTU0NzQzMzky', 'digest': 'e5b3659849793c988d9edcb05cd6bcc8', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-2q6lcpx6', 'alias': 'latest'}, {'artifactCollectionName': 'source-2q6lcpx6', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzODgxOTcw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0NzQzMzky', 'versionIndex': 2}}, 'version': 'v2'}
2022-07-08 13:50:06,736 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:50:16,232 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:50:16,232 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:50:31,569 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:50:31,570 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:50:46,945 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:50:46,953 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:51:02,428 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:51:02,429 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:51:17,851 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:51:17,852 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:51:33,408 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:51:33,408 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:51:48,729 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:51:48,730 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:52:04,061 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:52:04,062 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:52:19,386 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:52:19,387 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:52:34,737 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:52:34,737 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:52:50,063 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:52:50,063 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:53:05,365 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:53:05,374 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:53:20,738 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:53:20,738 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:53:36,880 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:53:36,881 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:53:52,214 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:53:52,214 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:53:54,787 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: resume
2022-07-08 13:53:54,787 INFO    HandlerThread:4580 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 13:53:57,740 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 13:53:57,741 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 13:53:57,747 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: pause
2022-07-08 13:53:57,747 INFO    HandlerThread:4580 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 13:54:03,774 INFO    Thread-30 :4580 [upload_job.py:push():90] Uploaded file C:\Users\julio\.cache\wandb\artifacts\obj\md5\0b\2a70590c4bf42a7309b07ad6d51d95
2022-07-08 13:54:05,279 INFO    SenderThread:4580 [sender.py:send_request_log_artifact():1006] logged artifact source-2q6lcpx6 - {'id': 'QXJ0aWZhY3Q6MTU0NzQ0NTQx', 'digest': 'd026fef945d7f839041cccd8c4342a0c', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzODgxOTcw', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0NzQzMzky', 'versionIndex': 2}}, 'version': 'latest'}
2022-07-08 13:54:05,279 DEBUG   SenderThread:4580 [sender.py:send():235] send: stats
2022-07-08 13:54:07,612 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:54:07,612 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
2022-07-08 13:54:22,937 DEBUG   HandlerThread:4580 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 13:54:22,937 DEBUG   SenderThread:4580 [sender.py:send_request():249] send_request: stop_status
