2022-07-08 19:31:24,071 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:31:24,071 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:31:39,477 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:31:39,477 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:31:50,226 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:31:53,937 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:31:53,937 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:31:53,941 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:31:53,941 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:31:54,825 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:31:56,293 INFO    Thread-24 :980 [upload_job.py:push():90] Uploaded file C:\Users\julio\.cache\wandb\artifacts\obj\md5\b1\fc49412f23682cd0a5f06634302945
2022-07-08 19:31:57,819 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI4MDg1', 'digest': '84a44442328530d37027fc30a322f9d5', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI1MTMy', 'versionIndex': 0}}, 'version': 'latest'}
2022-07-08 19:31:57,819 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:31:57,820 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:32:13,166 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:32:13,166 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:32:28,505 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:32:28,505 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:32:43,860 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:32:43,860 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:32:59,188 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:32:59,188 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:33:14,506 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:33:14,507 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:33:29,880 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:33:29,880 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:33:45,204 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:33:45,204 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:34:00,551 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:34:00,551 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:34:15,855 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:34:15,855 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:34:31,172 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:34:31,172 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:34:40,851 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:40,851 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:42,232 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:42,232 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:34:42,238 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:42,239 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:42,327 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:42,327 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:43,146 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:43,154 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:43,154 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:43,720 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:43,720 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:44,753 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:44,755 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:44,755 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:45,356 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:45,356 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:46,503 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: stop_status
2022-07-08 19:34:47,069 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:47,071 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:47,071 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:47,300 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:47,300 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:48,396 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:48,398 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:48,398 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:48,537 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:48,538 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:49,624 INFO    Thread-28 :980 [upload_job.py:push():90] Uploaded file C:\Users\julio\.cache\wandb\artifacts\obj\md5\a4\0bd122496d0c77d1cbd3be9a344431
2022-07-08 19:34:49,659 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: partial_history
2022-07-08 19:34:50,373 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:50,388 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:50,388 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:50,521 INFO    Thread-11 :980 [dir_watcher.py:_on_file_created():256] file/dir created: C:\Users\julio\Downloads\trabalho 2(mlops)\Example_01\wandb\run-20220708_192611-1bmt7as6\files\media\images\Tipos de salas em que se é superhost ou não e também existe verificação do host_0_9c0e1e9e9787f2560b75.png
2022-07-08 19:34:50,523 INFO    Thread-11 :980 [dir_watcher.py:_on_file_created():256] file/dir created: C:\Users\julio\Downloads\trabalho 2(mlops)\Example_01\wandb\run-20220708_192611-1bmt7as6\files\media
2022-07-08 19:34:50,523 INFO    Thread-11 :980 [dir_watcher.py:_on_file_created():256] file/dir created: C:\Users\julio\Downloads\trabalho 2(mlops)\Example_01\wandb\run-20220708_192611-1bmt7as6\files\media\images
2022-07-08 19:34:51,148 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI5NjAw', 'digest': '5816cc7b41629d629d972fd3c7443629', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI4MDg1', 'versionIndex': 1}}, 'version': 'latest'}
2022-07-08 19:34:51,149 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:34:51,150 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:34:51,501 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: resume
2022-07-08 19:34:51,501 INFO    HandlerThread:980 [handler.py:handle_request_resume():686] starting system metrics thread
2022-07-08 19:34:51,821 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI5NjAw', 'digest': '5816cc7b41629d629d972fd3c7443629', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-1bmt7as6', 'alias': 'latest'}, {'artifactCollectionName': 'source-1bmt7as6', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI5NjAw', 'versionIndex': 2}}, 'version': 'v2'}
2022-07-08 19:34:51,821 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:34:51,822 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
2022-07-08 19:34:52,109 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: log_artifact
2022-07-08 19:34:52,124 DEBUG   HandlerThread:980 [handler.py:handle_request():141] handle_request: pause
2022-07-08 19:34:52,124 INFO    HandlerThread:980 [handler.py:handle_request_pause():695] stopping system metrics thread
2022-07-08 19:34:52,538 INFO    SenderThread:980 [sender.py:send_request_log_artifact():1006] logged artifact source-1bmt7as6 - {'id': 'QXJ0aWZhY3Q6MTU0OTI5NjAw', 'digest': '5816cc7b41629d629d972fd3c7443629', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-1bmt7as6', 'alias': 'latest'}, {'artifactCollectionName': 'source-1bmt7as6', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzOTAyOTM1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTU0OTI5NjAw', 'versionIndex': 2}}, 'version': 'v2'}
2022-07-08 19:34:52,538 DEBUG   SenderThread:980 [sender.py:send():235] send: stats
2022-07-08 19:34:52,539 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: stop_status
2022-07-08 19:34:52,865 DEBUG   SenderThread:980 [sender.py:send_request():249] send_request: log_artifact
